id,release_date,movie,production_budget,domestic_gross,worldwide_gross,year_x,studio_bom,domestic_gross_y,foreign_gross_bom,year_y,movie_clean,profit,ROI,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,main_genres,clean_title
93,2019-01-25,serenity,25000000.0,8547045.0,,2019,unknown,,,,serenity,,,tt6476140,Serenity,Serenity,2019,106,"Drama,Mystery,Sci-Fi",5.3,17904,Drama,serenity
59,2017-06-02,captain underpants: the first epic movie,38000000.0,73921000.0,125521000.0,2017,Fox,73900000.0,51600000.0,2017.0,captain underpants: the first epic movie,87521000.0,2.303184210526316,tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89,"Action,Animation,Comedy",6.2,21903,Action,captain underpants: the first epic movie
60,2015-04-17,paul blart: mall cop 2,38000000.0,71091594.0,107691594.0,2015,Sony,71000000.0,36600000.0,2015.0,paul blart: mall cop 2,69691594.0,1.8339893157894738,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94,"Action,Comedy,Crime",4.4,30828,Action,paul blart: mall cop 2
62,2016-12-23,why him?,38000000.0,60323786.0,118123786.0,2016,Fox,60300000.0,57800000.0,2016.0,why him?,80123786.0,2.1085206842105264,tt4501244,Why Him?,Why Him?,2016,111,Comedy,6.2,89628,Comedy,why him?
63,2011-04-22,water for elephants,38000000.0,58709717.0,117109717.0,2011,Fox,58700000.0,58400000.0,2011.0,water for elephants,79109717.0,2.0818346578947367,tt1067583,Water for Elephants,Water for Elephants,2011,120,"Drama,Romance",6.9,105812,Drama,water for elephants
64,2010-10-08,life as we know it,38000000.0,53374681.0,105674681.0,2010,WB,53400000.0,52300000.0,2010.0,life as we know it,67674681.0,1.7809126578947367,tt1055292,Life as We Know It,Life as We Know It,2010,114,"Comedy,Drama,Romance",6.6,113077,Comedy,life as we know it
66,2013-09-06,riddick,38000000.0,42025135.0,98325135.0,2013,Uni.,42000000.0,56300000.0,2013.0,riddick,60325135.0,1.587503552631579,tt1411250,Riddick,Riddick,2013,119,"Action,Adventure,Sci-Fi",6.4,144821,Action,riddick
69,2016-01-22,the 5th wave,38000000.0,34912982.0,109912982.0,2016,Sony,34900000.0,75000000.0,2016.0,the 5th wave,71912982.0,1.892446894736842,tt2304933,The 5th Wave,The 5th Wave,2016,112,"Action,Adventure,Drama",5.2,90788,Action,the 5th wave
70,2009-02-06,push,38000000.0,31811527.0,,2009,unknown,,,,push,,,tt8976772,Push,Push,2019,92,Documentary,7.3,33,Documentary,push
71,2013-09-20,rush,38000000.0,26947624.0,,2013,unknown,,,,rush,,,tt1979320,Rush,Rush,2013,123,"Action,Biography,Drama",8.1,393437,Action,rush
71,2013-09-20,rush,38000000.0,26947624.0,,2013,unknown,,,,rush,,,tt1987632,Rush,Rush,2011,87,"Comedy,Romance",7.9,8,Comedy,rush
71,2013-09-20,rush,38000000.0,26947624.0,,2013,unknown,,,,rush,,,tt2256514,Rush,Rush,2012,110,"Crime,Thriller",3.8,780,Crime,rush
75,2017-10-20,only the brave,38000000.0,18340051.0,25740051.0,2017,Sony,18300000.0,7400000.0,2017.0,only the brave,-12259949.0,-0.3226302368421053,tt3829920,Only the Brave,Only the Brave,2017,134,"Action,Biography,Drama",7.7,45482,Action,only the brave
77,2011-10-14,the thing,38000000.0,16999934.0,,2011,unknown,,,,the thing,,,tt0905372,The Thing,The Thing,2011,103,"Horror,Mystery,Sci-Fi",6.2,111900,Horror,the thing
82,2018-09-21,the sisters brothers,38000000.0,3143056.0,13143056.0,2018,Annapurna,3100000.0,10000000.0,2018.0,the sisters brothers,-24856944.0,-0.6541301052631578,tt4971344,The Sisters Brothers,Les frères Sisters,2018,122,"Adventure,Comedy,Crime",7.0,32135,Adventure,the sisters brothers
85,2019-01-11,the upside,37500000.0,108235497.0,,2019,unknown,,,,the upside,,,tt1987680,The Upside,The Upside,2017,126,"Comedy,Drama",6.7,24169,Comedy,the upside
86,2012-05-18,what to expect when you're expecting,37500000.0,41152203.0,84352203.0,2012,LGF,41200000.0,43200000.0,2012.0,what to expect when you're expecting,46852203.0,1.24939208,tt1586265,What to Expect When You're Expecting,What to Expect When You're Expecting,2012,110,"Comedy,Drama,Romance",5.7,65890,Comedy,what to expect when you're expecting
87,2012-09-14,the master,37500000.0,16247159.0,28147159.0,2012,Wein.,16399999.0,11900000.0,2012.0,the master,-9352841.0,-0.24940909333333333,tt1560747,The Master,The Master,2012,138,Drama,7.1,131365,Drama,the master
87,2012-09-14,the master,37500000.0,16247159.0,28147159.0,2012,Wein.,16399999.0,11900000.0,2012.0,the master,-9352841.0,-0.24940909333333333,tt4273106,The Master,The Master,2014,86,"Action,History",4.8,54,Action,the master
90,2013-08-07,we're the millers,37000000.0,150394119.0,269994119.0,2013,WB (NL),150400000.0,119600000.0,2013.0,we're the millers,232994119.0,6.297138351351351,tt1723121,We're the Millers,We're the Millers,2013,110,"Comedy,Crime",7.0,371759,Comedy,we're the millers
91,2015-11-25,creed,37000000.0,109767581.0,173567581.0,2015,WB (NL),109800000.0,63800000.0,2015.0,creed,136567581.0,3.691015702702703,tt1632705,Creed,Creed,2010,77,Horror,6.6,12,Horror,creed
91,2015-11-25,creed,37000000.0,109767581.0,173567581.0,2015,WB (NL),109800000.0,63800000.0,2015.0,creed,136567581.0,3.691015702702703,tt3076658,Creed,Creed,2015,133,"Drama,Sport",7.6,224671,Drama,creed
91,2015-11-25,creed,37000000.0,109767581.0,173567581.0,2015,WB (NL),109800000.0,63800000.0,2015.0,creed,136567581.0,3.691015702702703,tt4354930,Creed,Creed,2016,80,"Crime,Drama",5.8,25,Crime,creed
92,2010-09-17,the town,37000000.0,92186262.0,153986262.0,2010,WB,92200000.0,61800000.0,2010.0,the town,116986262.0,3.161790864864865,tt0840361,The Town,The Town,2010,125,"Crime,Drama,Thriller",7.6,322524,Crime,the town
93,2011-09-23,dolphin tale,37000000.0,72286779.0,95386779.0,2011,WB,72300000.0,23100000.0,2011.0,dolphin tale,58386779.0,1.578021054054054,tt1564349,Dolphin Tale,Dolphin Tale,2011,113,"Drama,Family",6.9,20746,Drama,dolphin tale
94,2018-02-23,game night,37000000.0,69179066.0,117679066.0,2018,WB (NL),69200000.0,48500000.0,2018.0,game night,80679066.0,2.180515297297297,tt2704998,Game Night,Game Night,2018,100,"Action,Comedy,Crime",7.0,163279,Action,game night
98,2016-02-12,how to be single,37000000.0,46843513.0,112343513.0,2016,WB (NL),46800000.0,65500000.0,2016.0,how to be single,75343513.0,2.0363111621621623,tt1292566,How to Be Single,How to Be Single,2016,110,"Comedy,Drama,Romance",6.1,74329,Comedy,how to be single
99,2010-02-26,cop out,37000000.0,44875481.0,55575481.0,2010,WB,44900000.0,10700000.0,2010.0,cop out,18575481.0,0.502040027027027,tt1385867,Cop Out,Cop Out,2010,107,"Action,Comedy,Crime",5.6,81656,Action,cop out
100,2011-01-28,the rite,37000000.0,33047633.0,96047633.0,2011,WB (NL),33000000.0,63000000.0,2011.0,the rite,59047633.0,1.595881972972973,tt1161864,The Rite,The Rite,2011,114,"Drama,Horror,Mystery",6.0,85604,Drama,the rite
3,2015-05-29,aloha,37000000.0,21052030.0,26252030.0,2015,Sony,21100000.0,5200000.0,2015.0,aloha,-10747970.0,-0.2904856756756757,tt1243974,Aloha,Aloha,2015,105,"Comedy,Drama,Romance",5.4,54646,Comedy,aloha
5,2018-10-05,a star is born,36000000.0,215288866.0,,2018,unknown,,,,a star is born,,,tt1517451,A Star Is Born,A Star Is Born,2018,136,"Drama,Music,Romance",7.8,249245,Drama,a star is born
5,2018-10-05,a star is born,36000000.0,215288866.0,,2018,unknown,,,,a star is born,,,tt1776364,A Star is Born,Zvezda je rodena,2010,75,"Documentary,Music",5.1,15,Documentary,a star is born
10,2010-03-26,hot tub time machine,36000000.0,50269859.0,64569859.0,2010,MGM,50300000.0,14300000.0,2010.0,hot tub time machine,28569859.0,0.7936071944444445,tt1231587,Hot Tub Time Machine,Hot Tub Time Machine,2010,101,"Comedy,Sci-Fi",6.4,153962,Comedy,hot tub time machine
11,1997-05-02,breakdown,36000000.0,50159144.0,,1997,unknown,,,,breakdown,,,tt3381610,Breakdown,Breakdown,2016,110,"Drama,Thriller",5.3,689,Drama,breakdown
12,2014-09-12,dolphin tale 2,36000000.0,42024533.0,57824533.0,2014,WB,42000000.0,15800000.0,2014.0,dolphin tale 2,21824533.0,0.6062370277777778,tt2978462,Dolphin Tale 2,Dolphin Tale 2,2014,107,"Drama,Family",6.4,7579,Drama,dolphin tale 2
13,2016-12-16,collateral beauty,36000000.0,31016021.0,88516021.0,2016,WB (NL),31000000.0,57500000.0,2016.0,collateral beauty,52516021.0,1.4587783611111111,tt4682786,Collateral Beauty,Collateral Beauty,2016,97,"Drama,Romance",6.8,78764,Drama,collateral beauty
21,2011-05-06,there be dragons,36000000.0,1069334.0,,2011,unknown,,,,there be dragons,,,tt1316616,There Be Dragons,There Be Dragons,2011,122,"Biography,Drama,War",5.8,4326,Biography,there be dragons
22,2017-04-14,queen of the desert,36000000.0,0.0,,2017,unknown,,,,queen of the desert,,,tt1837636,Queen of the Desert,Queen of the Desert,2015,128,"Adventure,Biography,Drama",5.7,8529,Adventure,queen of the desert
24,2017-09-08,it,35000000.0,327481748.0,700381748.0,2017,WB (NL),327500000.0,372900000.0,2017.0,it,665381748.0,19.010907085714287,tt1396484,It,It,2017,135,"Horror,Thriller",7.4,359123,Horror,it
29,2010-12-22,true grit,35000000.0,171243005.0,252243005.0,2010,Par.,171200000.0,81000000.0,2010.0,true grit,217243005.0,6.206943,tt1403865,True Grit,True Grit,2010,110,"Adventure,Drama,Western",7.6,284034,Adventure,true grit
31,1998-09-18,rush hour,35000000.0,141186864.0,,1998,unknown,,,,rush hour,,,tt7620218,Rush Hour,Rush Hour,2018,80,Documentary,6.6,71,Documentary,rush hour
32,2013-02-08,identity thief,35000000.0,134506920.0,174006920.0,2013,Uni.,134500000.0,39500000.0,2013.0,identity thief,139006920.0,3.9716262857142857,tt2024432,Identity Thief,Identity Thief,2013,111,"Adventure,Comedy,Crime",5.7,115624,Adventure,identity thief
34,2011-07-08,horrible bosses,35000000.0,117538559.0,209638559.0,2011,WB (NL),117500000.0,92100000.0,2011.0,horrible bosses,174638559.0,4.989673114285714,tt1499658,Horrible Bosses,Horrible Bosses,2011,98,"Comedy,Crime",6.9,398695,Comedy,horrible bosses
36,2015-07-17,trainwreck,35000000.0,110212700.0,140812700.0,2015,Uni.,110200000.0,30600000.0,2015.0,trainwreck,105812700.0,3.02322,tt3152624,Trainwreck,Trainwreck,2015,125,"Comedy,Drama,Romance",6.2,121860,Comedy,trainwreck
37,2013-12-13,saving mr. banks,35000000.0,83299761.0,117899761.0,2013,BV,83300000.0,34600000.0,2013.0,saving mr. banks,82899761.0,2.3685646,tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125,"Biography,Comedy,Drama",7.5,140678,Biography,saving mr. banks
39,2008-03-28,21,35000000.0,81159365.0,,2008,unknown,,,,21,,,tt5097012,21,21,2016,98,Horror,7.2,23,Horror,21
45,2012-12-21,this is 40,35000000.0,67544505.0,88044505.0,2012,Uni.,67500000.0,20500000.0,2012.0,this is 40,53044505.0,1.5155572857142856,tt1758830,This Is 40,This Is 40,2012,134,"Comedy,Romance",6.2,118862,Comedy,this is 40
47,2005-07-29,sky high,35000000.0,63939454.0,,2005,unknown,,,,sky high,,,tt2466604,Sky High,Sky High,2012,70,"Adventure,Documentary,Drama",7.4,10,Adventure,sky high
49,2010-04-30,a nightmare on elm street,35000000.0,63075011.0,,2010,unknown,,,,a nightmare on elm street,,,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,95,"Crime,Drama,Horror",5.2,85497,Crime,a nightmare on elm street
17,1984-11-09,a nightmare on elm street,1800000.0,25504513.0,,1984,unknown,,,,a nightmare on elm street,,,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,95,"Crime,Drama,Horror",5.2,85497,Crime,a nightmare on elm street
53,2010-10-08,secretariat,35000000.0,59699513.0,60236513.0,2010,BV,59700000.0,537000.0,2010.0,secretariat,25236513.0,0.7210432285714286,tt1028576,Secretariat,Secretariat,2010,123,"Biography,Drama,Family",7.2,24536,Biography,secretariat
55,2011-07-22,friends with benefits,35000000.0,55802754.0,149502754.0,2011,SGem,55800000.0,93700000.0,2011.0,friends with benefits,114502754.0,3.271507257142857,tt1632708,Friends with Benefits,Friends with Benefits,2011,109,"Comedy,Romance",6.6,317338,Comedy,friends with benefits
56,2016-05-20,neighbors 2: sorority rising,35000000.0,55340730.0,107940730.0,2016,Uni.,55500000.0,52600000.0,2016.0,neighbors 2: sorority rising,72940730.0,2.0840208571428573,tt4438848,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,2016,92,Comedy,5.7,102793,Comedy,neighbors 2: sorority rising
59,2018-06-29,sicario: day of the soldado,35000000.0,50065850.0,75865850.0,2018,Sony,50100000.0,25800000.0,2018.0,sicario: day of the soldado,40865850.0,1.1675957142857143,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122,"Action,Crime,Drama",7.1,95650,Action,sicario: day of the soldado
62,2015-05-22,poltergeist,35000000.0,47425125.0,,2015,unknown,,,,poltergeist,,,tt1029360,Poltergeist,Poltergeist,2015,93,"Horror,Thriller",4.9,51538,Horror,poltergeist
22,1982-06-04,poltergeist,10700000.0,74706019.0,,1982,unknown,,,,poltergeist,,,tt1029360,Poltergeist,Poltergeist,2015,93,"Horror,Thriller",4.9,51538,Horror,poltergeist
63,2018-10-12,goosebumps 2: haunted halloween,35000000.0,46697321.0,93297321.0,2018,Sony,46700000.0,46600000.0,2018.0,goosebumps 2: haunted halloween,58297321.0,1.665637742857143,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90,"Adventure,Comedy,Family",5.6,11459,Adventure,goosebumps 2: haunted halloween
64,2018-01-19,12 strong,35000000.0,45819713.0,67419713.0,2018,WB,45800000.0,21600000.0,2018.0,12 strong,32419713.0,0.9262775142857143,tt1413492,12 Strong,12 Strong,2018,130,"Action,Drama,History",6.6,50155,Action,12 strong
72,2011-05-06,something borrowed,35000000.0,39046489.0,60146489.0,2011,WB,39000000.0,21100000.0,2011.0,something borrowed,25146489.0,0.7184711142857143,tt0491152,Something Borrowed,Something Borrowed,2011,112,"Comedy,Drama,Romance",5.9,54314,Comedy,something borrowed
74,2011-10-28,in time,35000000.0,37553932.0,173953932.0,2011,Fox,37500000.0,136400000.0,2011.0,in time,138953932.0,3.970112342857143,tt1637688,In Time,In Time,2011,109,"Action,Crime,Drama",6.7,346077,Action,in time
75,2010-04-23,the back-up plan,35000000.0,37490007.0,77490007.0,2010,CBS,37500000.0,40000000.0,2010.0,the back-up plan,42490007.0,1.2140002,tt1212436,The Back-up Plan,The Back-up Plan,2010,104,"Comedy,Romance",5.4,46128,Comedy,the back-up plan
76,2011-11-09,j. edgar,35000000.0,37306030.0,84906030.0,2011,WB,37300000.0,47600000.0,2011.0,j. edgar,49906030.0,1.4258865714285713,tt1616195,J. Edgar,J. Edgar,2011,137,"Biography,Crime,Drama",6.6,115925,Biography,j. edgar
78,2018-08-17,mile 22,35000000.0,36108758.0,66308758.0,2018,STX,36100000.0,30200000.0,2018.0,mile 22,31308758.0,0.8945359428571429,tt4560436,Mile 22,Mile 22,2018,94,"Action,Adventure,Thriller",6.1,47862,Action,mile 22
79,2015-05-08,hot pursuit,35000000.0,34580201.0,51680201.0,2015,WB (NL),34600000.0,17100000.0,2015.0,hot pursuit,16680201.0,0.4765771714285714,tt2967224,Hot Pursuit,Hot Pursuit,2015,87,"Action,Comedy,Crime",5.1,44723,Action,hot pursuit
80,2015-12-25,concussion,35000000.0,34531832.0,,2015,unknown,,,,concussion,,,tt2296697,Concussion,Concussion,2013,96,Drama,5.7,3813,Drama,concussion
80,2015-12-25,concussion,35000000.0,34531832.0,,2015,unknown,,,,concussion,,,tt3322364,Concussion,Concussion,2015,123,"Biography,Drama,Sport",7.1,77576,Biography,concussion
81,2017-10-13,the foreigner,35000000.0,34393507.0,145393507.0,2017,STX,34400000.0,111000000.0,2017.0,the foreigner,110393507.0,3.1541002,tt1615160,The Foreigner,The Foreigner,2017,113,"Action,Thriller",7.0,81288,Action,the foreigner
81,2017-10-13,the foreigner,35000000.0,34393507.0,145393507.0,2017,STX,34400000.0,111000000.0,2017.0,the foreigner,110393507.0,3.1541002,tt2170623,The Foreigner,The Foreigner,2012,100,"Comedy,Romance",6.8,1526,Comedy,the foreigner
82,2004-12-03,closer,35000000.0,33987757.0,,2004,unknown,,,,closer,,,tt3667264,Closer,Closer,2015,87,Drama,5.7,172,Drama,closer
89,2018-06-01,adrift,35000000.0,31445011.0,59945011.0,2018,STX,31400000.0,28500000.0,2018.0,adrift,24945011.0,0.7127146,tt2408090,Adrift,A la deriva,2012,65,Drama,6.0,6,Drama,adrift
89,2018-06-01,adrift,35000000.0,31445011.0,59945011.0,2018,STX,31400000.0,28500000.0,2018.0,adrift,24945011.0,0.7127146,tt6306064,Adrift,Adrift,2018,96,"Action,Adventure,Biography",6.6,34115,Action,adrift
91,2017-01-06,underworld: blood wars,35000000.0,30353973.0,81053973.0,2017,SGem,30400000.0,50700000.0,2017.0,underworld: blood wars,46053973.0,1.3158278,tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,2016,91,"Action,Adventure,Fantasy",5.8,62942,Action,underworld: blood wars
96,2011-09-23,abduction,35000000.0,28087155.0,82087155.0,2011,LGF,28100000.0,54000000.0,2011.0,abduction,47087155.0,1.3453472857142856,tt1600195,Abduction,Abduction,2011,106,"Action,Mystery,Thriller",5.1,72552,Action,abduction
96,2011-09-23,abduction,35000000.0,28087155.0,82087155.0,2011,LGF,28100000.0,54000000.0,2011.0,abduction,47087155.0,1.3453472857142856,tt2447982,Abduction,Abduction,2011,84,"Horror,Thriller",5.2,10,Horror,abduction
96,2011-09-23,abduction,35000000.0,28087155.0,82087155.0,2011,LGF,28100000.0,54000000.0,2011.0,abduction,47087155.0,1.3453472857142856,tt5943940,Abduction,Abduction,2017,90,"Action,Comedy,Drama",3.0,60,Action,abduction
96,2011-09-23,abduction,35000000.0,28087155.0,82087155.0,2011,LGF,28100000.0,54000000.0,2011.0,abduction,47087155.0,1.3453472857142856,tt7867360,Abduction,Abduction,2019,106,"Action,Sci-Fi",6.1,1592,Action,abduction
100,2012-10-19,alex cross,35000000.0,25888412.0,34588412.0,2012,LG/S,25900000.0,8700000.0,2012.0,alex cross,-411588.0,-0.011759657142857143,tt1712170,Alex Cross,Alex Cross,2012,101,"Action,Crime,Mystery",5.1,30951,Action,alex cross
4,2001-11-09,heist,35000000.0,23483357.0,,2001,unknown,,,,heist,,,tt3276924,Heist,Heist,2015,93,"Action,Crime,Thriller",6.1,24740,Action,heist
4,2001-11-09,heist,35000000.0,23483357.0,,2001,unknown,,,,heist,,,tt5112932,Heist,Heist,2015,47,Action,6.4,5,Action,heist
25,2015-11-13,heist,8900000.0,50136.0,,2015,unknown,,,,heist,,,tt3276924,Heist,Heist,2015,93,"Action,Crime,Thriller",6.1,24740,Action,heist
25,2015-11-13,heist,8900000.0,50136.0,,2015,unknown,,,,heist,,,tt5112932,Heist,Heist,2015,47,Action,6.4,5,Action,heist
6,2016-03-04,whiskey tango foxtrot,35000000.0,23083334.0,,2016,unknown,,,,whiskey tango foxtrot,,,tt3553442,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016,112,"Biography,Comedy,Drama",6.6,46265,Biography,whiskey tango foxtrot
8,2015-08-21,hitman: agent 47,35000000.0,22467450.0,82367450.0,2015,Fox,22500000.0,59900000.0,2015.0,hitman: agent 47,47367450.0,1.3533557142857142,tt2679042,Hitman: Agent 47,Hitman: Agent 47,2015,96,"Action,Adventure,Crime",5.7,80510,Action,hitman: agent 47
10,2012-08-24,premium rush,35000000.0,20275446.0,31075446.0,2012,Sony,20300000.0,10800000.0,2012.0,premium rush,-3924554.0,-0.11213011428571429,tt1547234,Premium Rush,Premium Rush,2012,91,"Action,Crime,Thriller",6.5,105279,Action,premium rush
11,2013-01-18,broken city,35000000.0,19701164.0,,2013,unknown,,,,broken city,,,tt1235522,Broken City,Broken City,2013,109,"Crime,Drama,Thriller",6.2,71704,Crime,broken city
14,2005-02-25,cursed,35000000.0,19294901.0,,2005,unknown,,,,cursed,,,tt3705608,Cursed,Wyklety,2017,112,"Drama,War",6.2,376,Drama,cursed
14,2005-02-25,cursed,35000000.0,19294901.0,,2005,unknown,,,,cursed,,,tt4024312,Cursed,Cursed,2016,81,Comedy,8.3,6,Comedy,cursed
17,2010-04-30,furry vengeance,35000000.0,17630465.0,36230465.0,2010,Sum.,17600000.0,18600000.0,2010.0,furry vengeance,1230465.0,0.03515614285714286,tt0492389,Furry Vengeance,Furry Vengeance,2010,92,"Comedy,Family",3.8,14700,Comedy,furry vengeance
18,2013-01-25,parker,35000000.0,17616641.0,46216641.0,2013,FD,17600000.0,28600000.0,2013.0,parker,11216641.0,0.32047545714285713,tt1904996,Parker,Parker,2013,118,"Action,Crime,Thriller",6.2,105529,Action,parker
20,2000-09-15,bait,35000000.0,15325127.0,,2000,unknown,,,,bait,,,tt1438173,Bait,Bait,2012,93,"Action,Adventure,Drama",5.2,14627,Action,bait
20,2000-09-15,bait,35000000.0,15325127.0,,2000,unknown,,,,bait,,,tt3700594,Bait,Bait,2014,82,"Drama,Thriller",5.5,448,Drama,bait
20,2000-09-15,bait,35000000.0,15325127.0,,2000,unknown,,,,bait,,,tt9652782,Bait,Bait,2019,89,Drama,7.0,79,Drama,bait
24,2011-05-27,the tree of life,35000000.0,13305665.0,54305665.0,2011,FoxS,13300000.0,41000000.0,2011.0,the tree of life,19305665.0,0.5515904285714286,tt0478304,The Tree of Life,The Tree of Life,2011,139,"Drama,Fantasy",6.8,156266,Drama,the tree of life
